1 ,16.450556 ,36059873 ,5869
2 ,16.505646 ,36436170 ,5930
3 ,16.546597 ,37220291 ,6057
4 ,16.594179 ,35700374 ,5810
5 ,16.457745 ,35296671 ,5744
6 ,16.669018 ,34243945 ,5573
7 ,16.656427 ,35061037 ,5706
8 ,16.675026 ,38225859 ,6221
9 ,16.700525 ,38932660 ,6336
10 ,16.745953 ,38073765 ,6196
11 ,16.891134 ,38550617 ,6274
12 ,16.924017 ,35126679 ,5717
13 ,17.048717 ,38334171 ,6239
14 ,16.834555 ,40462697 ,6585
15 ,16.860777 ,40212066 ,6544
16 ,16.782211 ,40155215 ,6535
17 ,16.816532 ,43106482 ,7016
18 ,16.812189 ,36230571 ,5896
19 ,16.813179 ,36459510 ,5934
20 ,16.801714 ,37498979 ,6103
21 ,16.794655 ,40487092 ,6589
22 ,16.578938 ,38142438 ,6208
23 ,16.627504 ,43647036 ,7104
24 ,16.674803 ,36650526 ,5965
25 ,16.682470 ,36833340 ,5995
26 ,16.652143 ,36606256 ,5958
27 ,16.710884 ,36835267 ,5995
28 ,16.634144 ,38344643 ,6240
29 ,16.656923 ,39310155 ,6398
30 ,16.694113 ,37540141 ,6110
30 ,16.586758 ,38671735 ,6294
31 ,16.731840 ,40244464 ,6550
32 ,16.755665 ,43674262 ,7108
33 ,16.754887 ,38998437 ,6347
34 ,16.878210 ,34931324 ,5685
35 ,16.709494 ,33372461 ,5431
36 ,16.792149 ,28083019 ,4570
37 ,16.758154 ,26464376 ,4307
38 ,16.714518 ,41121189 ,6692
