1 ,15.939187 ,177810929 ,14470
2 ,15.836684 ,171087308 ,13923
3 ,16.026274 ,179683412 ,14622
4 ,16.111246 ,168094176 ,13679
5 ,15.995255 ,146067709 ,11887
6 ,15.889326 ,172312832 ,14022
7 ,15.851896 ,181955993 ,14807
8 ,16.071171 ,175461211 ,14279
9 ,16.019047 ,177860726 ,14474
10 ,15.865499 ,175790592 ,14305
11 ,15.978483 ,175166306 ,14255
12 ,16.171299 ,177859130 ,14474
13 ,16.092119 ,180028302 ,14650
14 ,16.024963 ,177823794 ,14471
15 ,15.944009 ,174809699 ,14226
16 ,15.947522 ,174842484 ,14228
17 ,15.917030 ,178291792 ,14509
18 ,15.926965 ,173043491 ,14082
19 ,16.023283 ,178296138 ,14509
20 ,15.955349 ,175943696 ,14318
21 ,16.009823 ,175245159 ,14261
22 ,15.954677 ,173101157 ,14087
23 ,15.960925 ,173912471 ,14153
24 ,15.984167 ,179946589 ,14644
25 ,16.006514 ,173973402 ,14157
26 ,15.912112 ,172546005 ,14041
27 ,16.167158 ,174281560 ,14183
28 ,15.892039 ,174100684 ,14168
29 ,15.914111 ,179010918 ,14567
30 ,16.178646 ,176357376 ,14352
31 ,15.954362 ,175791061 ,14305
32 ,15.962819 ,179780935 ,14630
33 ,16.039673 ,178103586 ,14494
34 ,15.984597 ,176696188 ,14379
35 ,16.015388 ,178385860 ,14517
36 ,16.055387 ,179379971 ,14597
37 ,16.008709 ,177720785 ,14462
38 ,15.963461 ,178108747 ,14494
