0 ,1 ,10.645781 ,0.093934, 0, 0
0 ,1 ,10.758319 ,8.885861, 192000000, 15625
0 ,1 ,10.863258 ,9.529304, 192000000, 15625
0 ,1 ,10.969016 ,9.455575, 192000000, 15625
0 ,1 ,11.074422 ,9.487143, 192000000, 15625
0 ,1 ,11.181461 ,9.342350, 192000000, 15625
0 ,1 ,11.284989 ,9.659221, 192000000, 15625
0 ,1 ,11.387717 ,9.734455, 192000000, 15625
0 ,1 ,11.488688 ,9.903812, 192000000, 15625
0 ,1 ,11.588139 ,10.055293, 192000000, 15625
0 ,1 ,11.689795 ,9.837009, 192000000, 15625
0 ,1 ,11.740677 ,19.653553, 192000000, 15625
0 ,1 ,11.793615 ,18.889858, 192000000, 15625
0 ,1 ,11.838421 ,22.318675, 192000000, 15625
0 ,1 ,11.884887 ,21.521171, 192000000, 15625
0 ,1 ,11.933480 ,20.578875, 192000000, 15625
0 ,1 ,11.992797 ,16.858677, 192000000, 15625
0 ,1 ,12.039416 ,21.450290, 192000000, 15625
0 ,1 ,12.085926 ,21.500871, 192000000, 15625
0 ,1 ,12.134632 ,20.531328, 192000000, 15625
0 ,1 ,12.183244 ,20.571204, 192000000, 15625
0 ,1 ,12.231159 ,20.870091, 192000000, 15625
0 ,1 ,12.281375 ,19.914082, 192000000, 15625
0 ,1 ,12.331452 ,19.969073, 192000000, 15625
0 ,1 ,12.377524 ,21.705154, 192000000, 15625
0 ,1 ,12.427526 ,19.999542, 192000000, 15625
0 ,1 ,12.478269 ,19.707112, 192000000, 15625
0 ,1 ,12.526452 ,20.754018, 192000000, 15625
0 ,1 ,12.575324 ,20.461617, 192000000, 15625
0 ,1 ,12.622866 ,21.034202, 192000000, 15625
0 ,1 ,12.671270 ,20.659154, 192000000, 15625
0 ,1 ,12.722773 ,19.416636, 192000000, 15625
0 ,1 ,12.769344 ,21.472253, 192000000, 15625
0 ,1 ,12.815300 ,21.760106, 192000000, 15625
0 ,1 ,12.863713 ,20.655491, 192000000, 15625
0 ,1 ,12.914658 ,19.629270, 192000000, 15625
0 ,1 ,12.963282 ,20.565959, 192000000, 15625
0 ,1 ,13.011640 ,20.679117, 192000000, 15625
0 ,1 ,13.062459 ,19.677526, 192000000, 15625
0 ,1 ,13.111398 ,20.433705, 192000000, 15625
0 ,1 ,13.159794 ,20.662818, 192000000, 15625
0 ,1 ,13.214128 ,18.404465, 192000000, 15625
0 ,1 ,13.268124 ,18.520188, 192000000, 15625
0 ,1 ,13.315949 ,20.909211, 192000000, 15625
0 ,1 ,13.366078 ,19.948558, 192000000, 15625
0 ,1 ,13.437466 ,14.008096, 192000000, 15625
0 ,1 ,13.484510 ,21.256355, 192000000, 15625
0 ,1 ,13.530101 ,21.934442, 192000000, 15625
0 ,1 ,13.578707 ,20.573626, 192000000, 15625
0 ,1 ,13.628972 ,19.894435, 192000000, 15625
0 ,1 ,13.677074 ,20.788993, 192000000, 15625
0 ,1 ,13.728119 ,19.590763, 192000000, 15625
0 ,1 ,13.777053 ,20.435696, 192000000, 15625
0 ,1 ,13.825607 ,20.595447, 192000000, 15625
0 ,1 ,13.873784 ,20.756894, 192000000, 15625
0 ,1 ,13.924284 ,19.802013, 192000000, 15625
0 ,1 ,13.974299 ,19.993822, 192000000, 15625
0 ,1 ,14.024412 ,19.955012, 192000000, 15625
0 ,1 ,14.072916 ,20.616909, 192000000, 15625
0 ,1 ,14.122689 ,20.091127, 192000000, 15625
0 ,1 ,14.170020 ,21.127866, 192000000, 15625
0 ,1 ,14.219634 ,20.155620, 192000000, 15625
0 ,1 ,14.273362 ,18.612233, 192000000, 15625
0 ,1 ,14.328456 ,18.150874, 192000000, 15625
0 ,1 ,14.378787 ,19.868425, 192000000, 15625
0 ,1 ,14.426395 ,21.004707, 192000000, 15625
0 ,1 ,14.479537 ,18.817652, 192000000, 15625
0 ,1 ,14.527311 ,20.931750, 192000000, 15625
0 ,1 ,14.573497 ,21.651820, 192000000, 15625
0 ,1 ,14.622619 ,20.357537, 192000000, 15625
0 ,1 ,14.674673 ,19.210670, 192000000, 15625
0 ,1 ,14.722802 ,20.777459, 192000000, 15625
0 ,1 ,14.774488 ,19.347492, 192000000, 15625
0 ,1 ,14.826463 ,19.240280, 192000000, 15625
0 ,1 ,14.878517 ,19.210670, 192000000, 15625
0 ,1 ,14.931666 ,18.814950, 192000000, 15625
0 ,1 ,14.980160 ,20.621369, 192000000, 15625
0 ,1 ,15.031900 ,19.327165, 192000000, 15625
0 ,1 ,15.080041 ,20.772519, 192000000, 15625
0 ,1 ,15.126471 ,21.537969, 192000000, 15625
0 ,1 ,15.175579 ,20.363071, 192000000, 15625
0 ,1 ,15.226610 ,19.595889, 192000000, 15625
0 ,1 ,15.277587 ,19.616785, 192000000, 15625
0 ,1 ,15.327348 ,20.096132, 192000000, 15625
0 ,1 ,15.376086 ,20.517669, 192000000, 15625
0 ,1 ,15.422689 ,21.457753, 192000000, 15625
0 ,1 ,15.468313 ,21.918395, 192000000, 15625
0 ,1 ,15.518270 ,20.017104, 192000000, 15625
0 ,1 ,15.570629 ,19.099049, 192000000, 15625
0 ,1 ,15.618885 ,20.722846, 192000000, 15625
0 ,1 ,15.669555 ,19.735672, 192000000, 15625
0 ,1 ,15.718965 ,20.238873, 192000000, 15625
0 ,1 ,15.768909 ,20.022073, 192000000, 15625
0 ,1 ,15.821635 ,18.966050, 192000000, 15625
0 ,1 ,15.873433 ,19.305814, 192000000, 15625
0 ,1 ,15.921824 ,20.665261, 192000000, 15625
