6 ,15.939640 ,96000000 ,15625
1 ,15.873529 ,96000000 ,15625
2 ,16.188469 ,96000000 ,15625
3 ,16.114166 ,96000000 ,15625
4 ,15.857436 ,96000000 ,15625
5 ,15.965958 ,96000000 ,15625
7 ,15.917927 ,96000000 ,15625
8 ,15.917866 ,96000000 ,15625
9 ,15.931123 ,96000000 ,15625
10 ,16.122139 ,96000000 ,15625
11 ,16.049135 ,96000000 ,15625
12 ,16.013939 ,96000000 ,15625
13 ,15.991754 ,96000000 ,15625
14 ,15.978672 ,96000000 ,15625
15 ,15.702277 ,96000000 ,15625
16 ,16.022989 ,96000000 ,15625
17 ,15.943041 ,96000000 ,15625
18 ,16.193518 ,96000000 ,15625
19 ,17.108715 ,96000000 ,15625
20 ,15.875601 ,96000000 ,15625
21 ,15.997387 ,96000000 ,15625
22 ,16.188337 ,96000000 ,15625
23 ,16.956947 ,96000000 ,15625
24 ,16.389975 ,96000000 ,15625
25 ,16.154455 ,96000000 ,15625
26 ,15.806998 ,96000000 ,15625
27 ,15.476627 ,96000000 ,15625
28 ,15.493299 ,96000000 ,15625
29 ,15.804638 ,96000000 ,15625
30 ,16.400911 ,96000000 ,15625
31 ,16.321505 ,96000000 ,15625
32 ,16.084600 ,96000000 ,15625
33 ,16.204628 ,96000000 ,15625
34 ,16.166258 ,96000000 ,15625
35 ,16.164381 ,96000000 ,15625
36 ,16.069197 ,96000000 ,15625
37 ,17.185518 ,96000000 ,15625
38 ,16.026033 ,96000000 ,15625
